deltaRel,thetaRel,alphaRel,betaRel,gammaRel,broadRel,entropy_1min,entropy_fullts
0.2037676799847541,0.156350116949056,0.1333905706891481,0.1379470406382893,0.14299172884347,0.2255528628952824,0.663701573686203,0.7929614339931759
0.1908580316132378,0.1559098498522119,0.1601236871062301,0.1459256487175014,0.1316554372616373,0.2155273454491812,0.6610677067232601,0.7901391375421362
0.2034199438142995,0.1527667866447936,0.1539522422287192,0.1472692541639548,0.1197993591962848,0.2227924139519479,0.6628291931571924,0.7920267780553143
0.1998702655963384,0.1772496803624062,0.1492320071879194,0.1375046372815881,0.1137193389106215,0.2224240706611262,0.6629794073029842,0.7921877248825716
0.1966480166138389,0.1605054504135503,0.1373719054298615,0.1505598251401237,0.1328795752914381,0.2220352271111872,0.6615859288829447,0.7906945306661715
0.1854181739783621,0.188688685288238,0.1554453188380747,0.1443128741166828,0.1087114862038993,0.2174234615747428,0.6668280703695438,0.7963100200788451
0.1856961817791789,0.1528709348895615,0.1465676186876123,0.1487515185896832,0.1538145321993117,0.2122992138546523,0.6604575200764,0.7894851225310661
0.1815829405788006,0.1598272965763381,0.14362810595971,0.1432206419684678,0.1583388125201433,0.2134022023965401,0.6602141256431252,0.7892242271878899
0.1839744938107558,0.1559728731865246,0.140944681644134,0.1410808370786555,0.1599074259667591,0.2181196883131708,0.6601659930746371,0.7891726324743062
0.1951693145972593,0.1623925053939869,0.1411200759765374,0.1378757437227253,0.1413244140656402,0.2221179462438507,0.6633020682979547,0.7925334263064825
0.1881876979608961,0.1614963548084733,0.1504552145608639,0.1464419410922613,0.1376940423347345,0.2157247492427708,0.6665736323582528,0.7960375721029396
0.1848538632949843,0.1445903304100128,0.1508395180905684,0.1512246873295483,0.1535292389499283,0.2149623619249578,0.6609533210534172,0.790016540827169
0.1814930254110565,0.1521632158084187,0.1490538826604429,0.1475421575393812,0.1552538901298014,0.2144938284508991,0.6598557218812309,0.7888400337967785
0.199189073183197,0.1529873217951789,0.1456428534159867,0.1386680761344305,0.1453547570936842,0.2181579183775225,0.6634557879754643,0.7926981162801635
0.2058437519711511,0.1636684585982287,0.1440570693195858,0.1328308545073939,0.1336683836094139,0.2199314819942265,0.6650763585050529,0.7944340870579613
0.1734680185111753,0.1912079055142554,0.1597733948101682,0.1601694985364679,0.1065088754032603,0.2088723072246728,0.6764175933309169,0.8065701535463323
0.1990079713542931,0.1731538739203585,0.1419843718079182,0.14815675005404,0.1225697416191856,0.2151272912442043,0.6718494203073649,0.8016844965038601
0.1788722769990018,0.1729063614649873,0.1539384802449002,0.1679777795501102,0.1120567101842702,0.2142483915567299,0.6649608716140651,0.7943103916422835
0.1709679290624204,0.1778216303240885,0.1563711011503498,0.1720137940597176,0.1091525392130448,0.2136730061903787,0.6724152388860177,0.8022898330615211
0.175932475657913,0.1701696137590416,0.1474161463242317,0.1682038411573904,0.1304882853000476,0.2077896378013755,0.6697100505670557,0.7993952096922039
0.1731052916050707,0.1693940169326537,0.147625205462031,0.1687903783751558,0.1345873460003795,0.2064977616247091,0.6651902700717633,0.7945560928891982
0.1547288715965243,0.1635874594842598,0.1504138469290654,0.1868766600688554,0.1361040554627955,0.2082891064584994,0.6660108467610957,0.795434910521115
0.1411873595607868,0.1657010472971717,0.1628899029109637,0.1878932850795925,0.132870910625011,0.2094574945264739,0.6700370908585428,0.7997452186466105
0.1411722548590441,0.1490805325323199,0.1715519373109371,0.1898610906671655,0.1380238636248056,0.2103103210057276,0.667570430118754,0.7971048619861251
0.1834643087313574,0.1749559429845518,0.1486733097801219,0.1617963737591241,0.1196155852054241,0.2114944795394205,0.6690173913799116,0.7986538425635812
0.1781040256322769,0.1744460764543025,0.1496792520880582,0.1654746083459557,0.1225791210025946,0.209716916476812,0.6705010363679738,0.8002417161941772
0.1652148038459254,0.1724918033529421,0.1539369558246557,0.1787280042361088,0.1146316248059534,0.2149968079344142,0.6671747351615523,0.7966812047763545
0.1479413545118349,0.1616203304182412,0.1436175065707313,0.1965105053277114,0.1305823138516859,0.2197279893197951,0.666642562114962,0.7961113820518436
0.1461439556178724,0.1543959770597886,0.1400126072753954,0.1955947921455992,0.150137509696938,0.2137151582044062,0.6655206489413421,0.7949099347790819
0.1407535793849486,0.1573800703744663,0.1475546311345144,0.1926839211559004,0.1513001393537319,0.2103276585964382,0.6679508932726534,0.7975121853096452
0.1678062225119516,0.1732531834374761,0.1531557754058541,0.1737793977592461,0.1241072074072502,0.2078982134782216,0.6690364944140696,0.798674290042438
0.1640243656237379,0.1755393705577835,0.1522683674871147,0.1785920575848696,0.1211458427423332,0.208429996004161,0.6708963230053602,0.800664708178508
0.15614831864682,0.1718841586872637,0.145806645229843,0.1881888482490323,0.1233854426229806,0.2145865865640604,0.6648578401384689,0.7942000349687496
0.1594502918322068,0.155772187721878,0.1512118212191101,0.1811035883427258,0.1451667416208522,0.207295369263227,0.6602407436118352,0.7892527595935763
0.1650416840641576,0.173255861075667,0.1528225275516373,0.1738390054637318,0.1308870592702686,0.2041538625745374,0.6644188806026181,0.7937298459910104
0.1848526130942919,0.1789797526678872,0.1481048626798098,0.1557746298549206,0.1216969813962829,0.2105911603068073,0.6684319951263433,0.798027216237462
0.1793016533253777,0.1690425464902589,0.1525820123826383,0.1728625461020994,0.1094043021084348,0.2168069395911907,0.6650644687922106,0.794421352361474
0.1645896166784775,0.1711905680961409,0.1525833814495048,0.1796589913107109,0.1133242071708389,0.2186532352943269,0.6626950658664572,0.7918830641141831
0.1620953652784198,0.1685488456660413,0.1446020139305585,0.1880435860224431,0.1170903100031294,0.2196198790994076,0.6620903958784649,0.7912351363683446
0.1698351252089167,0.1653851493576233,0.1466249836031086,0.173625140132024,0.133557538072196,0.2109720636261312,0.6603461998078934,0.7893657992510315
0.170869421340796,0.177591534412504,0.1508229319276617,0.1666349990004163,0.1244942634848248,0.209586849833797,0.6640758835313715,0.7933624231114018
0.1915985268315628,0.1649451903338575,0.1793793917121845,0.1576895279920465,0.087062881544098,0.2193244815862506,0.6726271678137803,0.8025165493855448
0.181152710067781,0.1724902846634444,0.1763458326394516,0.163781758354173,0.089121096342788,0.2171083179323617,0.6721230941728977,0.8019772912150882
0.1962180378587284,0.17822963554539,0.1613707461549279,0.1495333976969109,0.0996851063711673,0.2149630763728752,0.6688340071334336,0.7984575487705002
0.2261161925428895,0.1933372911786264,0.1523737619199965,0.1223105298161044,0.0502280140421181,0.2556342105002649,0.6747915028846834,0.8048314604010054
0.2183690628356824,0.1983403403751104,0.1573576779804016,0.1269594662313105,0.043149247479482,0.2558242050980128,0.6731798393280247,0.8031077474052808
0.2143716604727369,0.1859419118551145,0.1622947006464532,0.1404926015172369,0.0506960964722208,0.2462030290362374,0.6708105945870163,0.8005729734102682
