roiNum,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr,roi
2001,-0.476315298491724,-0.155014266223795,8.002442011776049,26.166666666666668,0.35565281380177005,0.00033749438177838,0.8565158207628413,57.666666666666664,0.0009597639338199482,85.66666666666667,0.7013888873747608,13.0,0.4740438808373591,0.0030833333333333546,-0.01484027777777779,0.9439976791746325,22.0,1.5859272882327968,0.35000000000000003,0.37333333333333335,0.16752348521035543,0.47970646800065553,ctx-rh-bankssts
2003,-0.166507819006496,-0.06309710166315065,4.791765592410021,15.371428571428572,0.1869542840196478,0.0025186803648454222,0.9131874084745156,42.08333333333333,0.0005274678160940855,38.154761904761905,0.41420065451883514,8.616666666666665,0.4017220838361926,0.07156765873015872,0.07116150793650797,0.8719993352037528,15.528571428571428,1.7447966932422125,0.3617619047619048,0.36647619047619046,0.2549978265557376,0.6695294802089091,ctx-rh-caudalmiddlefrontal
2006,0.1694235666985175,0.1522969461887678,8.501773408490374,40.5,0.2996029354966966,-0.001228355951427025,0.9103258604883739,61.5,0.0005969174042099815,100.5,0.5106993626992565,20.5,0.09166666666666667,-0.031833333333333325,-0.030333333333333323,0.9256898665700507,15.0,1.6709190863031893,0.46,0.37,0.09779127522771608,0.5265043839920063,ctx-rh-entorhinal
2007,0.17253242963879603,0.012794848552028051,6.598711299411694,19.48313492063492,0.29621455906304067,0.008737561183889218,0.8712674468904155,57.49523809523809,0.0009570250916186546,53.994841269841274,0.4655586277621021,10.581746031746032,0.36873445865395843,-0.06327548776455028,-0.08216224371693123,0.950390604256154,22.985714285714288,1.6332208682426625,0.3778888888888889,0.3738373015873016,0.1807714180981139,0.5097687169918722,ctx-rh-fusiform
2008,0.2377985135746116,0.005059056795474501,6.396817079950678,19.2905303030303,0.2609558152978385,0.0025650448078221545,0.8851881911876495,56.660606060606064,0.0007148028330133991,47.69469696969697,0.47986494005640895,10.170075757575757,0.37277403062591674,0.07086726641414139,0.06347414772727271,0.9219889669047809,19.205303030303032,1.6669758338571743,0.38113636363636366,0.3731287878787879,0.20554296661677207,0.5628667833097947,ctx-rh-inferiorparietal
2009,-0.03466521789064603,-0.09894484839147454,8.772020750621804,27.782051282051285,0.35260542201715467,0.0014147642241283235,0.8527558920508334,65.0576923076923,0.0007766130536663543,73.5,0.6029566593503329,14.602564102564104,0.3494867825753858,0.017185630341880323,0.011646901709401723,0.9584845501920738,24.705128205128208,1.5848871103644282,0.40179487179487183,0.35705128205128206,0.13844176610668824,0.44394327266548594,ctx-rh-inferiortemporal
2011,-0.04053729342696761,-0.054823433078602934,5.7864507999434664,17.203703703703706,0.26525449765614284,-0.0036137353788102786,0.8955020943103283,53.842592592592595,0.00033699913140330446,50.01851851851852,0.49221749568247714,9.666666666666666,0.2900187200840796,-0.14134837962962962,-0.1584741512345679,0.9270375330254331,19.425925925925927,1.67556074855303,0.372962962962963,0.3655555555555556,0.19678274838669457,0.5592197557345594,ctx-rh-lateraloccipital
2012,-0.05938050475730283,-0.10499840904751123,8.501684464021183,29.046666666666663,0.3177486542122805,0.00037187907899803964,0.871677362002389,60.13666666666667,0.0003369299770578341,71.79333333333334,0.5698041239203301,14.95,0.2574068826851535,-0.002440555555555557,-0.0078077083333333245,0.9298474767749012,22.11,1.6218855170722783,0.41000000000000003,0.3723666666666666,0.15845701959528907,0.4967198371023501,ctx-rh-lateralorbitofrontal
2013,0.40678180204955244,0.1863427532470534,5.369218381975004,19.0,0.2337977406022568,-0.0019363050612415,0.9021029530238631,47.666666666666664,0.00033261100174562336,65.33333333333333,0.3537053324962913,10.666666666666666,0.3376623376623376,-0.05369444444444441,-0.02522222222222222,0.912506938816651,17.666666666666668,1.7106075955727145,0.3933333333333333,0.37333333333333335,0.22281070944040407,0.6041869441199103,ctx-rh-lingual
2014,0.3168793419222398,0.05623416055339914,9.493766232771032,32.6,0.33119859193800794,0.000815575417677104,0.8837236436369696,62.0,0.0005083233039279684,113.2,0.4940655747861789,16.0,0.2353475935828877,0.005516666666666681,-0.006274999999999986,0.9136124289182319,17.4,1.6459183812916396,0.42000000000000004,0.368,0.12663011403996802,0.4881253750634775,ctx-rh-medialorbitofrontal
2015,-0.23919677079485865,-0.06045758138079745,8.831392328341861,26.886446886446887,0.38304936653529764,6.37431124364877e-05,0.8394606754470076,66.71428571428572,0.0007348648312296559,64.55128205128204,0.5445379140998349,13.95970695970696,0.407272230746201,-0.036998626373626345,-0.04903941544566544,0.9635784340141215,27.240842490842493,1.5669010717321976,0.39805860805860804,0.36423076923076925,0.14970711311076307,0.43761158654959365,ctx-rh-middletemporal
2016,-0.26869821340316036,0.10006067628482226,7.462916736446132,29.0,0.2910295486256577,-0.0026991416511782072,0.8768064005333777,63.6,0.0003940886519042815,89.5,0.3933834291842048,16.4,0.2333221579145492,-0.09133333333333332,-0.07988749999999999,0.9279122594535474,20.6,1.6465891443192298,0.43600000000000005,0.382,0.165900022209843,0.5349538449591351,ctx-rh-parahippocampal
2018,-0.10413486642702634,-0.06821460575399826,4.40477988677702,16.136666666666667,0.1991944525205656,-0.004338921588560139,0.9150693113314998,44.00833333333333,0.00036602012764471483,44.92833333333333,0.40599369341372765,8.888333333333332,0.34473374088931363,0.00928819444444444,0.00923999999999999,0.886126954223203,16.015,1.729675773714948,0.3838666666666667,0.3755666666666667,0.24398220094787376,0.6628358477142444,ctx-rh-parsopercularis
2019,0.1746098537139448,0.10062594691281808,8.823020910784114,32.44444444444445,0.3148324864625229,3.628918606287309e-05,0.8655212008408109,60.944444444444436,0.0003626775622066324,80.1111111111111,0.5433664728440476,15.444444444444443,0.25535855077451003,-0.01907407407407406,-0.001914351851851857,0.8814384118446088,23.722222222222225,1.6409579533965735,0.4277777777777778,0.37000000000000005,0.1930259158089559,0.5162155006558852,ctx-rh-parsorbitalis
2020,-0.1005765032516018,0.016230901360166076,5.198469471036729,20.19166666666667,0.22125601640004527,-0.001739293469540451,0.908759757757591,49.06666666666666,0.0004944188723691251,64.44166666666666,0.45209164562400284,9.85,0.34206336791863107,0.04413680555555555,0.044322222222222214,0.8873406421020764,16.891666666666666,1.7214283847548824,0.3953333333333333,0.38216666666666665,0.2330915765125466,0.6411061340220082,ctx-rh-parstriangularis
2022,0.05014898695952841,0.06871509650385958,4.181164408920201,14.184444444444443,0.1740417662130247,-0.0011901988052326789,0.9179846005685659,40.86,0.000504498364958761,32.57944444444445,0.3620842287274556,7.039444444444444,0.4140192078452948,-0.012312199074074071,-0.015508333333333318,0.8478754236090531,15.662777777777777,1.767597838444549,0.36546666666666666,0.38256666666666667,0.28992662996814944,0.7206155488290175,ctx-rh-postcentral
2024,-0.0361039139165182,0.023452441806731367,4.430643156367669,13.877777777777778,0.19380496260709315,-0.0017992935630316304,0.9154801883742837,43.07468434343434,0.00042620224264692716,31.15189393939394,0.3993819122031657,7.23270202020202,0.3382548183937657,0.025800099957912475,0.027803069760101,0.867428942419257,15.980997474747475,1.7441004309569832,0.3669141414141414,0.3476035353535354,0.25762911963765595,0.6763841702645547,ctx-rh-precentral
