roiNum,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr,roi
2011,-0.14436751913699786,0.016248745996450358,5.715843066859033,15.902777777777777,0.3454441016805488,-0.0003818396064541229,0.7776056858755954,338.4305555555556,0.004954399828274183,39.201388888888886,0.5049466497931802,8.993055555555555,0.5085227272727273,-0.10068321078431373,-0.09019658905228757,0.9657881810576265,119.14583333333333,1.5725551791519712,0.3581944444444445,0.34902777777777777,0.2076786281265728,0.5187213206419038,ctx-rh-lateraloccipital
2012,-0.05166471251385264,-0.06144209116429963,5.021584954982632,19.645,0.2079532924020751,-0.0005327484343866785,0.8162465377356177,536.5266666666666,0.00403598079187629,61.02166666666667,0.4322285480237613,11.048333333333334,0.24002764130434412,-0.08305876225490197,-0.07665177696078432,0.8661676327321848,114.755,1.7241451466607636,0.42410000000000003,0.3802333333333333,0.2213534276919126,0.6614012400717008,ctx-rh-lateralorbitofrontal
2013,0.01007577500827447,-0.07482461283296031,4.410347261929453,14.571428571428571,0.22197186951601275,0.01308774744574341,0.8076013992625508,430.0,0.004153205583561605,53.857142857142854,0.36691619535712183,7.714285714285714,0.4214768424852458,-0.09928046218487395,-0.10376050420168068,0.8988725600140928,112.71428571428571,1.6932263459648635,0.3514285714285714,0.32857142857142857,0.25710613705527813,0.6635782942545427,ctx-rh-lingual
2014,0.19336691657583516,-0.15490286988126872,6.216058315941161,26.7,0.22053189101341478,0.0007875747189165965,0.806033531877344,323.25,0.004402514391981216,72.55,0.47287785293580775,14.1,0.2828485254444334,-0.10992830882352941,-0.09714705882352943,0.8575384106525522,116.0,1.706700739510025,0.422,0.37,0.21310828095702675,0.6223713009769055,ctx-rh-medialorbitofrontal
2015,-0.16094034431064844,-0.007379769126554488,5.182629282599031,18.831746031746032,0.22865774373917816,-0.007671481169446499,0.804526026406837,655.434693877551,0.0043696967131229515,56.56689342403628,0.37133033147947575,10.143764172335601,0.3188111688757421,-0.07059440442843805,-0.07029760237428306,0.9001312759223546,117.17120181405896,1.6839408949146004,0.39736961451247166,0.3684308390022676,0.21094948996727259,0.6151243826914451,ctx-rh-middletemporal
2016,0.45473863781917095,0.021491715654430227,5.931128659432351,11.5,0.29593243357060073,-0.009390706427805566,0.8018604309140378,665.0,0.004173689225241016,18.0,0.5130304500375026,9.0,0.31451612903225806,-0.06988970588235294,-0.0913051470588235,0.9235883453348728,117.0,1.6419834487072307,0.44999999999999996,0.4,0.20938837754640383,0.5801245954235982,ctx-rh-parahippocampal
2017,0.05516336770624882,0.02418081311567446,3.367853149339857,8.671875,0.16299593582181335,0.013747733318336772,0.8208906292129323,638.609375,0.004789754574127915,17.083333333333332,0.32521980441211007,4.619791666666667,0.5197315705128205,-0.08445293351715684,-0.0760412837009804,0.776770957227299,117.05208333333333,1.754178955110536,0.3566666666666667,0.349375,0.3541458301782154,0.776047895372604,ctx-rh-paracentral
2018,-0.116320923553819,-0.044183100371955955,3.7961364994903732,12.244791666666666,0.15636174351355045,0.0008774651600972044,0.8240009988479545,640.290625,0.004361716953338335,38.93020833333333,0.3232008618258781,7.38125,0.3371531838581729,-0.06666344975490195,-0.06681724877450979,0.8038876205215033,116.734375,1.769941576367857,0.43014583333333334,0.37693750000000004,0.3072978971265194,0.7577605122720351,ctx-rh-parsopercularis
2019,0.028660106185799318,-0.11798369649912535,4.755827979599149,20.75,0.16490971541662164,0.0023817075904889874,0.828400372576415,465.9375,0.004364777139232005,84.20833333333334,0.332833981470729,11.375,0.13434946115600274,-0.09071231617647059,-0.09287837009803922,0.8081724719460772,111.5,1.7840892711527652,0.44875,0.3770833333333333,0.22564697600133862,0.723084668753031,ctx-rh-parsorbitalis
2020,-0.02663347790527962,-0.02067825769894722,4.484067588872391,16.507575757575758,0.1925426647369238,-0.0010472749529156287,0.8193444482326018,570.0378787878789,0.0038273438302222794,53.25,0.3496662827806618,9.606060606060607,0.25564859158404446,-0.06344167780748662,-0.07264622326203207,0.8458821078526008,119.47727272727273,1.743148909599705,0.39499999999999996,0.3743939393939394,0.23665721026438788,0.6910462683782514,ctx-rh-parstriangularis
2021,-0.17455696207692584,-0.014701364079668183,3.6769762200695872,9.833333333333334,0.21872591860900734,-0.003567672438028299,0.8139814202024659,814.5,0.004590710361013149,19.666666666666668,0.37631374844329235,4.5,0.6936507936507937,-0.15399509803921566,-0.14188725490196077,0.9351169327061459,116.33333333333333,1.686472962598284,0.24333333333333332,0.39666666666666667,0.3011076454887388,0.6727080537812663,ctx-rh-pericalcarine
2022,0.11928654125782188,0.04367630576313924,4.037773157167776,11.966666666666667,0.20865569232389164,-0.0030726138542181433,0.8107475222851354,548.5444444444444,0.004268550343245318,28.444444444444446,0.3751866308356624,6.877777777777778,0.4393983485650152,-0.09979534313725491,-0.10303145424836599,0.8443829870461267,116.21111111111112,1.7161783770662071,0.37955555555555553,0.3662222222222222,0.2974772242907425,0.6943978234060454,ctx-rh-postcentral
