mni_x,mni_y,mni_z,x,y,z,roiNum,snum,abvr,lobe,isSideLeft
-35.4804,-5.598655,-21.194147768475,-35.4804,-5.598655,-21.194147768475,18,6,Amy_L,Subcortical,1
-54.6121,-43.46875,-21.17875533462085,-54.6121,-43.46875,-21.17875533462085,1009,22,InTem_L,Temporal,1
-58.8174,-47.63955,-20.3802215528504,-58.8174,-47.63955,-20.3802215528504,1009,22,InTem_L,Temporal,1
-27.037100000000002,-11.54664,-26.803948754763752,-27.0371,-11.54664,-26.803948754763752,17,5,Hip_L,Subcortical,1
-31.31035,-15.59265,-27.09276395112085,-31.31035,-15.59265,-27.09276395112085,1007,20,Fusi_L,Temporal,1
-35.2558,-18.9581,-26.3047030648833,-35.2558,-18.9581,-26.3047030648833,1007,20,Fusi_L,Temporal,1
-38.70805,-23.17935,-25.3443222148341,-38.70805,-23.17935,-25.3443222148341,1007,20,Fusi_L,Temporal,1
-41.2996,-27.58215,-24.013908505826002,-41.2996,-27.58215,-24.013908505826,1007,20,Fusi_L,Temporal,1
-43.7018,-30.96885,-22.878355112479802,-43.7018,-30.96885,-22.8783551124798,1009,22,InTem_L,Temporal,1
-26.787300000000002,-34.3515,-14.77096587664395,-26.7873,-34.3515,-14.77096587664395,1016,29,ParHip_L,Temporal,1
-30.050449999999998,-38.83195,-14.93778070011365,-30.05045,-38.83195,-14.93778070011365,1007,20,Fusi_L,Temporal,1
-37.31885,-47.753550000000004,-14.1234815351163,-37.31885,-47.75355,-14.1234815351163,1007,20,Fusi_L,Temporal,1
-39.90455,-52.65815,-14.2400004821619,-39.90455,-52.65815,-14.2400004821619,1007,20,Fusi_L,Temporal,1
-43.61165,-56.2097,-13.7487876013161,-43.61165,-56.2097,-13.7487876013161,1007,20,Fusi_L,Temporal,1
-26.918599999999998,-58.70465,-10.918701402497899,-26.9186,-58.70465,-10.9187014024979,1007,20,Fusi_L,Temporal,1
-30.5886,-59.77505,-9.134469305785384,-30.5886,-59.77505,-9.134469305785384,1007,20,Fusi_L,Temporal,1
-39.2174,-63.67095,-2.6104321924929574,-39.2174,-63.67095,-2.6104321924929574,1011,24,LOcc_L,Occipital,1
-42.5736,-63.01435,1.6364705338934675,-42.5736,-63.01435,1.6364705338934675,1009,22,InTem_L,Temporal,1
-23.90445,7.659485,45.44354803085855,-23.90445,7.659485,45.44354803085855,1003,17,CaMFr_L,Frontal,1
-22.14865,39.94055,30.54791853978785,-22.14865,39.94055,30.54791853978785,1027,40,RMFr_L,Frontal,1
-12.0595,64.69535,-6.132113782916575,-12.0595,64.69535,-6.132113782916575,1027,40,RMFr_L,Frontal,1
-18.60215,23.473399999999998,-19.8580087164076,-18.60215,23.4734,-19.8580087164076,1012,25,LObFr_L,Frontal,1
-56.849599999999995,28.271900000000002,15.86116867666195,-56.849599999999995,28.2719,15.86116867666195,1018,31,ParOpr_L,Frontal,1
-25.03655,46.66115,15.56518015941165,-25.03655,46.66115,15.56518015941165,1027,40,RMFr_L,Frontal,1
-31.210050000000003,44.13975,16.6573173500528,-31.210050000000003,44.13975,16.6573173500528,1027,40,RMFr_L,Frontal,1
-43.72075,35.53415,16.29900120006995,-43.72075,35.53415,16.29900120006995,1027,40,RMFr_L,Frontal,1
-7.990225000000001,44.43365,-7.23415228293317,-7.990225000000001,44.43365,-7.23415228293317,1014,27,MObFr_L,Frontal,1
-13.258700000000001,42.81915,-6.320950885417766,-13.2587,42.81915,-6.320950885417766,1014,27,MObFr_L,Frontal,1
-10.13659,-1.70813,37.9083496524039,-10.13659,-1.70813,37.9083496524039,1023,36,PCg_L,Cingulate,1
-49.4488,-44.480900000000005,26.2109876849363,-49.4488,-44.480900000000005,26.2109876849363,1031,44,SpMar_L,Parietal,1
-57.2119,-42.03035,27.63970389759335,-57.2119,-42.03035,27.63970389759335,1031,44,SpMar_L,Parietal,1
-8.58588,-47.45025,29.233472028094752,-8.58588,-47.45025,29.233472028094752,1010,23,IstCg_L,Cingulate,1
19.1691,-13.5354,-23.160445757620998,19.1691,-13.5354,-23.160445757621,53,12,Hip_R,Subcortical,0
24.9695,-13.265450000000001,-24.8329444054848,24.9695,-13.26545,-24.8329444054848,53,12,Hip_R,Subcortical,0
30.399299999999997,-13.5598,-25.111410991204302,30.399299999999997,-13.5598,-25.111410991204306,53,12,Hip_R,Subcortical,0
35.49735,-14.0434,-26.056888506307,35.49735,-14.0434,-26.056888506307,2016,63,ParHip_R,Temporal,0
40.63375,-13.582650000000001,-26.156634422516852,40.63375,-13.58265,-26.156634422516852,2007,54,Fusi_R,Temporal,0
52.21295,-11.9192,-25.8301008905135,52.21295,-11.9192,-25.8301008905135,2009,56,InTem_R,Temporal,0
35.0698,12.8735,38.52858224651165,35.0698,12.8735,38.52858224651165,2003,51,CaMFr_R,Frontal,0
32.6181,1.5682255,5.7411568053585444,32.6181,1.5682255,5.741156805358544,51,10,Put_R,Subcortical,0
31.447049999999997,2.98922,10.93272312875531,31.447049999999997,2.98922,10.93272312875531,2035,82,Ins_R,Subcortical,0
-59.765234,-12.068183,-11.1367495,-59.765234,-12.068183,-11.1367495,1015,28,MTem_L,Temporal,1
-34.5423485,-6.5456175,-14.164251,-34.5423485,-6.5456175,-14.164251,1035,48,Ins_L,Subcortical,1
-39.568760499999996,-7.9107895,-13.861913999999999,-39.5687605,-7.9107895,-13.861914,1030,43,SpTmp_L,Temporal,1
-44.526961,-8.873785,-12.880561,-44.526961,-8.873785,-12.880561,1030,43,SpTmp_L,Temporal,1
-50.6316,-38.4114275,4.2860425,-50.6316,-38.4114275,4.2860425,1001,15,Bkst_L,Temporal,1
-54.280373999999995,-41.4188705,6.325301,-54.280373999999995,-41.4188705,6.325301,1001,15,Bkst_L,Temporal,1
-19.5311835,-14.9642565,-13.0181985,-19.5311835,-14.9642565,-13.0181985,17,5,Hip_L,Subcortical,1
-23.360398,-17.574761,-10.268955,-23.360398,-17.574761,-10.268955,17,5,Hip_L,Subcortical,1
-51.1541115,-62.3385065,-4.718377500000001,-51.1541115,-62.3385065,-4.718377500000001,1009,22,InTem_L,Temporal,1
-28.435112500000002,-34.258894,-12.7285955,-28.4351125,-34.258894,-12.7285955,1016,29,ParHip_L,Temporal,1
-31.438117000000002,-38.409068500000004,-11.651482999999999,-31.438117,-38.4090685,-11.651483,1016,29,ParHip_L,Temporal,1
-37.94143,-46.719914,-9.435316,-37.94143,-46.719914,-9.435316,1007,20,Fusi_L,Temporal,1
-41.1930865,-50.875337,-8.327232500000001,-41.1930865,-50.875337,-8.327232500000001,1007,20,Fusi_L,Temporal,1
-48.331761,-45.380586,6.287547,-48.331761,-45.380586,6.287547,1001,15,Bkst_L,Temporal,1
-47.453103999999996,-49.744659,31.3548145,-47.453104,-49.744659,31.3548145,1008,21,InPar_L,Parietal,1
-52.368656,-49.699334,32.5898045,-52.368656,-49.699334,32.5898045,1031,44,SpMar_L,Parietal,1
-7.585917,-47.989472000000006,24.286865499999998,-7.585917,-47.989472000000006,24.2868655,1010,23,IstCg_L,Cingulate,1
-12.148331,-47.890793,26.65869,-12.148331,-47.890793,26.65869,1010,23,IstCg_L,Cingulate,1
-22.2962645,-48.2074625,28.4806055,-22.2962645,-48.2074625,28.4806055,1025,38,Precu_L,Parietal,1
-27.290702000000003,-48.8163615,28.9731645,-27.290702000000003,-48.8163615,28.9731645,1029,42,SpPr_L,Parietal,1
-32.57003,-49.076437999999996,29.007905,-32.57003,-49.076438,29.007905,1029,42,SpPr_L,Parietal,1
-30.4621945,-24.485816,44.406513000000004,-30.4621945,-24.485816,44.406513,1024,37,PreCt_L,Frontal,1
-30.522340999999997,-26.272526499999998,49.800227,-30.522340999999997,-26.2725265,49.800227,1024,37,PreCt_L,Frontal,1
-28.8288365,-8.8623415,2.617718,-28.8288365,-8.8623415,2.617718,12,3,Put_L,Subcortical,1
-28.888932500000003,-10.649090000000001,8.0114385,-28.888932500000003,-10.64909,8.0114385,12,3,Put_L,Subcortical,1
-29.684252,29.416593499999998,35.363412,-29.684252,29.4165935,35.363412,1027,40,RMFr_L,Frontal,1
-29.440326,31.3683635,40.509463,-29.440326,31.3683635,40.509463,1027,40,RMFr_L,Frontal,1
-31.0260715,13.0138785,-7.255953,-31.0260715,13.0138785,-7.255953,1035,48,Ins_L,Subcortical,1
-30.724558000000002,15.115725,-1.4942914999999999,-30.724558,15.115725,-1.4942915,1035,48,Ins_L,Subcortical,1
-30.729336,17.0622465,3.6827310000000004,-30.729336,17.0622465,3.682731,1035,48,Ins_L,Subcortical,1
-30.7340625,19.0087685,8.859753,-30.7340625,19.0087685,8.859753,1035,48,Ins_L,Subcortical,1
-8.408192,35.850207999999995,10.286949499999999,-8.408192,35.850207999999995,10.2869495,1026,39,RACg_L,Cingulate,1
-32.666026,37.583725,19.7301305,-32.666026,37.583725,19.7301305,1027,40,RMFr_L,Frontal,1
-18.5494965,42.713403,33.2423475,-18.5494965,42.713403,33.2423475,1027,40,RMFr_L,Frontal,1
-1.1211389999999999,-59.129172,31.689355,-1.121139,-59.129172,31.689355,1025,38,Precu_L,Parietal,1
-2.403225,-60.4379235,37.364734999999996,-2.403225,-60.4379235,37.364735,1025,38,Precu_L,Parietal,1
-3.6959685,-61.9987225,42.976699499999995,-3.6959685,-61.9987225,42.976699499999995,1025,38,Precu_L,Parietal,1
-5.284287,-63.462798500000005,48.0674395,-5.284287,-63.462798500000005,48.0674395,1025,38,Precu_L,Parietal,1
-7.1681755,-64.8301,52.636945999999995,-7.1681755,-64.8301,52.636945999999995,1025,38,Precu_L,Parietal,1
-2.813697,-25.081311,58.7802715,-2.813697,-25.081311,58.7802715,1017,30,ParCnt_L,Frontal,1
-5.3796,-24.9517585,63.823125,-5.3796,-24.9517585,63.823125,1017,30,ParCnt_L,Frontal,1
-57.808024,-41.9275385,14.836208,-57.808024,-41.9275385,14.836208,1030,43,SpTmp_L,Temporal,1
-61.5271775,-41.7540025,15.364148,-61.5271775,-41.7540025,15.364148,1030,43,SpTmp_L,Temporal,1
-32.866363500000006,10.385012,-41.594278,-32.866363500000006,10.385012,-41.594278,1033,46,Tpole_L,Temporal,1
-33.4437975,5.873978,-38.5870845,-33.4437975,5.873978,-38.5870845,1007,20,Fusi_L,Temporal,1
-33.80882,1.72221,-36.099642,-33.80882,1.72221,-36.099642,1009,22,InTem_L,Temporal,1
-34.137603999999996,-2.783628,-33.1234105,-34.137603999999996,-2.783628,-33.1234105,1006,19,Ethr_L,Temporal,1
-34.466387,-7.2894505,-30.147181500000002,-34.466387,-7.2894505,-30.1471815,1007,20,Fusi_L,Temporal,1
-34.842084,-11.693292,-27.723149499999998,-34.842084,-11.693292,-27.7231495,1007,20,Fusi_L,Temporal,1
21.210316499999998,-4.9484115,-26.259806,21.2103165,-4.9484115,-26.259806,54,13,Amy_R,Subcortical,0
26.219641,-5.1977825,-26.390386499999998,26.219641,-5.1977825,-26.3903865,53,12,Hip_R,Subcortical,0
31.192727,-5.0930835,-27.0097565,31.192727,-5.0930835,-27.0097565,54,13,Amy_R,Subcortical,0
46.681923,-5.476629,-27.952231,46.681923,-5.476629,-27.952231,2009,56,InTem_R,Temporal,0
25.677661,-14.745442,-24.682299999999998,25.677661,-14.745442,-24.6823,53,12,Hip_R,Subcortical,0
30.723327,-15.348902500000001,-24.324088,30.723327,-15.3489025,-24.324088,53,12,Hip_R,Subcortical,0
54.966296,-22.280182,-32.763199,54.966296,-22.280182,-32.763199,2009,56,InTem_R,Temporal,0
57.538235,-26.267086499999998,-31.1995875,57.538235,-26.2670865,-31.1995875,2009,56,InTem_R,Temporal,0
34.1742635,10.366102999999999,-45.0509045,34.1742635,10.366103,-45.0509045,2009,56,InTem_R,Temporal,0
36.735526,6.127077999999999,-43.550695,36.735526,6.127077999999999,-43.550695,2009,56,InTem_R,Temporal,0
39.509204,2.247424,-42.570255,39.509204,2.247424,-42.570255,2009,56,InTem_R,Temporal,0
44.948646499999995,-5.823149,-38.921800000000005,44.948646499999995,-5.823149,-38.921800000000005,2009,56,InTem_R,Temporal,0
47.5205345,-9.810037999999999,-37.358190500000006,47.5205345,-9.810038,-37.358190500000006,2009,56,InTem_R,Temporal,0
-24.154049999999998,-6.17198,-26.781805194641002,-24.15405,-6.17198,-26.781805194641,17,5,Hip_L,Subcortical,1
-29.615000000000002,-7.199355,-30.16624157794005,-29.615,-7.199355,-30.16624157794005,1006,19,Ethr_L,Temporal,1
-34.65575,-7.805425,-31.56935771514485,-34.65575,-7.805425,-31.56935771514485,1007,20,Fusi_L,Temporal,1
-40.11035,-8.25592,-29.71014055659025,-40.11035,-8.25592,-29.71014055659025,1009,22,InTem_L,Temporal,1
-46.00815,-9.73415,-27.481693403901,-46.00815,-9.73415,-27.481693403901,1009,22,InTem_L,Temporal,1
-13.6112,-6.590745,-18.11687342431025,-13.6112,-6.590745,-18.11687342431025,18,6,Amy_L,Subcortical,1
-18.6845,-9.03735,-18.28129411897845,-18.6845,-9.03735,-18.28129411897845,18,6,Amy_L,Subcortical,1
-24.4916,-12.32275,-18.991119129249398,-24.4916,-12.32275,-18.9911191292494,17,5,Hip_L,Subcortical,1
-29.595750000000002,-15.678450000000002,-20.26619698483525,-29.59575,-15.678450000000002,-20.26619698483525,17,5,Hip_L,Subcortical,1
-31.24915,-36.72165,-13.771095868930999,-31.24915,-36.72165,-13.771095868931,1016,29,ParHip_L,Temporal,1
-34.96365,-40.238,-13.742930521913149,-34.96365,-40.238,-13.742930521913149,1007,20,Fusi_L,Temporal,1
-40.018950000000004,-48.713300000000004,-13.12052532532395,-40.01895,-48.7133,-13.12052532532395,1009,22,InTem_L,Temporal,1
-43.118300000000005,-53.74594999999999,-12.0211107083246,-43.118300000000005,-53.74594999999999,-12.0211107083246,1007,20,Fusi_L,Temporal,1
-48.53645,-56.855999999999995,-9.08440948952864,-48.53645,-56.855999999999995,-9.08440948952864,1009,22,InTem_L,Temporal,1
-47.879400000000004,-53.59365,15.0078839949281,-47.8794,-53.59365,15.0078839949281,1001,15,Bkst_L,Temporal,1
-53.61825,-53.30785,15.669917842060698,-53.61825,-53.30785,15.669917842060698,1015,28,MTem_L,Temporal,1
-59.38635,-53.04175,16.8348674098305,-59.38635,-53.04175,16.8348674098305,1030,43,SpTmp_L,Temporal,1
-35.32765,21.2613,46.76558424128435,-35.32765,21.2613,46.76558424128435,1003,17,CaMFr_L,Frontal,1
-37.0723,17.16225,-3.57573795625304,-37.0723,17.16225,-3.57573795625304,1035,48,Ins_L,Subcortical,1
-36.2864,17.006149999999998,1.21621187118693,-36.2864,17.006149999999998,1.21621187118693,1035,48,Ins_L,Subcortical,1
-35.69585,16.574199999999998,7.215384645099224,-35.69585,16.574199999999998,7.215384645099224,1018,31,ParOpr_L,Frontal,1
-35.0433,16.657049999999998,13.91286251293595,-35.0433,16.657049999999998,13.91286251293595,1018,31,ParOpr_L,Frontal,1
-34.072900000000004,17.77485,20.40095177677395,-34.072900000000004,17.77485,20.40095177677395,1018,31,ParOpr_L,Frontal,1
-33.00135,19.70635,26.907568837785853,-33.00135,19.70635,26.907568837785853,1003,17,CaMFr_L,Frontal,1
-21.5975,34.949349999999995,29.09008901103505,-21.5975,34.949349999999995,29.09008901103505,1027,40,RMFr_L,Frontal,1
-24.0564,36.1237,34.50708683853955,-24.0564,36.1237,34.50708683853955,1027,40,RMFr_L,Frontal,1
-16.328,32.843450000000004,-17.06298698672525,-16.328,32.843450000000004,-17.06298698672525,1012,25,LObFr_L,Frontal,1
57.627849999999995,-35.299099999999996,-20.29439541082235,57.627849999999995,-35.299099999999996,-20.29439541082235,2009,56,InTem_R,Temporal,0
65.34705,-37.96635,-18.453858993138198,65.34705,-37.96635,-18.4538589931382,2015,62,MTem_R,Temporal,0
20.90165,-12.2869,-23.25419567792355,20.90165,-12.2869,-23.25419567792355,53,12,Hip_R,Subcortical,0
25.34135,-15.5152,-23.17055685686525,25.34135,-15.5152,-23.17055685686525,53,12,Hip_R,Subcortical,0
29.3144,-19.6319,-23.83240460425055,29.3144,-19.6319,-23.83240460425055,2016,63,ParHip_R,Temporal,0
32.66565,-22.439349999999997,-23.35475257280495,32.66565,-22.439349999999997,-23.35475257280495,2016,63,ParHip_R,Temporal,0
36.9217,-23.328899999999997,-21.114223307287503,36.9217,-23.328899999999997,-21.114223307287503,2016,63,ParHip_R,Temporal,0
41.6113,-25.5835,-19.67203602547195,41.6113,-25.5835,-19.67203602547195,2007,54,Fusi_R,Temporal,0
61.10575,-48.7427,-17.406649769145147,61.10575,-48.7427,-17.406649769145147,2009,56,InTem_R,Temporal,0
25.3335,-21.3474,-22.459000979073,25.3335,-21.3474,-22.459000979073,53,12,Hip_R,Subcortical,0
28.8341,-26.11345,-22.404520056006902,28.8341,-26.11345,-22.404520056006906,2016,63,ParHip_R,Temporal,0
31.12765,-29.3933,-20.7321788368167,31.12765,-29.3933,-20.7321788368167,2007,54,Fusi_R,Temporal,0
34.28085,-31.95845,-18.88939902613885,34.28085,-31.95845,-18.88939902613885,2007,54,Fusi_R,Temporal,0
38.95265,-34.88145,-19.16517632220505,38.95265,-34.88145,-19.16517632220505,2007,54,Fusi_R,Temporal,0
43.51605,-37.851200000000006,-20.91406884823055,43.51605,-37.851200000000006,-20.91406884823055,2007,54,Fusi_R,Temporal,0
28.22535,-34.583349999999996,-13.57270756804455,28.22535,-34.583349999999996,-13.57270756804455,2016,63,ParHip_R,Temporal,0
32.0664,-38.126000000000005,-13.2250071709604,32.0664,-38.126000000000005,-13.2250071709604,2016,63,ParHip_R,Temporal,0
37.021100000000004,-41.335,-13.660294008906249,37.0211,-41.335,-13.660294008906249,2007,54,Fusi_R,Temporal,0
41.4784,-44.36815,-13.69050583782105,41.4784,-44.36815,-13.69050583782105,2007,54,Fusi_R,Temporal,0
45.9864,-46.32575,-12.48885296922025,45.9864,-46.32575,-12.48885296922025,2009,56,InTem_R,Temporal,0
49.63775,-44.5164,9.635852822409005,49.63775,-44.5164,9.635852822409005,2001,49,Bkst_R,Temporal,0
53.16055,-45.787099999999995,11.182005030361601,53.16055,-45.787099999999995,11.1820050303616,2008,55,InPar_R,Parietal,0
56.40535,-47.956900000000005,13.7488537008985,56.40535,-47.956900000000005,13.7488537008985,2008,55,InPar_R,Parietal,0
59.099900000000005,-51.0779,17.3941205585397,59.099900000000005,-51.0779,17.3941205585397,2008,55,InPar_R,Parietal,0
62.61110000000001,-53.408699999999996,20.688691349294402,62.61110000000001,-53.4087,20.6886913492944,2008,55,InPar_R,Parietal,0
21.66355,24.71215,39.6070930402438,21.66355,24.71215,39.6070930402438,2028,75,SpFr_R,Frontal,0
41.96185,13.61815,43.11958691331725,41.96185,13.61815,43.11958691331725,2003,51,CaMFr_R,Frontal,0
40.142250000000004,14.47795,49.4034654053918,40.14225,14.47795,49.4034654053918,2003,51,CaMFr_R,Frontal,0
40.79785,-13.14387,11.134785868374856,40.79785,-13.14387,11.134785868374856,2035,82,Ins_R,Subcortical,0
41.11505,-8.69386,18.8075400628139,41.11505,-8.69386,18.8075400628139,2022,69,PsCtr_R,Parietal,0
42.06725,-0.03993499999999983,30.31222880272435,42.06725,-0.0399349999999998,30.31222880272435,2024,71,PreCt_R,Frontal,0
43.14905,5.5961300000000005,33.7332842277596,43.14905,5.5961300000000005,33.7332842277596,2024,71,PreCt_R,Frontal,0
10.207484999999998,44.26245,-0.9088064806538375,10.207484999999998,44.26245,-0.9088064806538376,2014,61,MObFr_R,Frontal,0
15.2418,44.40455,0.5231089552157875,15.2418,44.40455,0.5231089552157875,2014,61,MObFr_R,Frontal,0
49.149550000000005,-37.4067,45.30119182447285,49.149550000000005,-37.4067,45.30119182447285,2008,55,InPar_R,Parietal,0
53.04885,-38.12505,46.30813479641765,53.04885,-38.12505,46.30813479641765,2008,55,InPar_R,Parietal,0
6.4543800000000005,-42.078450000000004,42.591588752684245,6.4543800000000005,-42.07845,42.591588752684245,2025,72,Precu_R,Parietal,0
11.57358,-41.669200000000004,44.6329025507796,11.57358,-41.6692,44.6329025507796,2025,72,Precu_R,Parietal,0
26.38805,-38.5424,46.44355638062605,26.38805,-38.5424,46.44355638062605,2029,76,SpPr_R,Parietal,0
32.69505,-37.3622,45.433018639469196,32.69505,-37.3622,45.4330186394692,2029,76,SpPr_R,Parietal,0
27.8429,12.8292,-37.34495344248105,27.8429,12.8292,-37.34495344248105,2033,80,Tpole_R,Temporal,0
29.17165,8.15717,-35.735315290962504,29.17165,8.15717,-35.735315290962504,2009,56,InTem_R,Temporal,0
35.18195,-6.68436,-31.4614820788971,35.18195,-6.68436,-31.4614820788971,2007,54,Fusi_R,Temporal,0
37.392250000000004,-11.20242,-30.58486724728395,37.39225,-11.20242,-30.58486724728395,2007,54,Fusi_R,Temporal,0
37.795,-15.767199999999999,-27.892248092411897,37.795,-15.7672,-27.892248092411897,2007,54,Fusi_R,Temporal,0
44.1691,28.601550000000003,34.15313260783095,44.1691,28.601550000000003,34.15313260783095,2027,74,RMFr_R,Frontal,0
25.4739,34.0424,-14.9584813610465,25.4739,34.0424,-14.9584813610465,2012,59,LObFr_R,Frontal,0
26.52395,34.42575,-9.335358287882766,26.52395,34.42575,-9.335358287882766,2012,59,LObFr_R,Frontal,0
36.6839,28.3208,14.4991430092997,36.6839,28.3208,14.4991430092997,2027,74,RMFr_R,Frontal,0
-57.3042625,-17.9690095,-12.877218,-57.3042625,-17.9690095,-12.877218,1015,28,MTem_L,Temporal,1
-22.198481,-9.502448999999999,-16.9349425,-22.198481,-9.502449,-16.9349425,17,5,Hip_L,Subcortical,1
-26.626595000000002,-10.2669895,-16.529523,-26.626595,-10.2669895,-16.529523,18,6,Amy_L,Subcortical,1
-30.860901499999997,-11.0201165,-16.130052,-30.860901499999997,-11.0201165,-16.130052,17,5,Hip_L,Subcortical,1
-35.4534565,-12.2981315,-15.4500825,-35.4534565,-12.2981315,-15.4500825,17,5,Hip_L,Subcortical,1
-40.049893499999996,-13.399443,-14.643067,-40.0498935,-13.399443,-14.643067,1030,43,SpTmp_L,Temporal,1
-44.671768,-14.175392,-14.2316975,-44.671768,-14.175392,-14.2316975,1030,43,SpTmp_L,Temporal,1
-33.286715,-24.6935945,-19.4529845,-33.286715,-24.6935945,-19.4529845,1016,29,ParHip_L,Temporal,1
-37.043433,-27.841616000000002,-19.5445715,-37.043433,-27.841616,-19.5445715,1007,20,Fusi_L,Temporal,1
-40.990029,-31.1777775,-19.757254000000003,-40.990029,-31.1777775,-19.757254000000003,1007,20,Fusi_L,Temporal,1
-44.552938499999996,-34.314407,-19.8547885,-44.5529385,-34.314407,-19.8547885,1009,22,InTem_L,Temporal,1
-48.119778,-37.274299,-19.825279000000002,-48.119778,-37.274299,-19.825279,1009,22,InTem_L,Temporal,1
-51.876493999999994,-40.422379500000005,-19.9168645,-51.876493999999994,-40.422379500000005,-19.9168645,1009,22,InTem_L,Temporal,1
-55.4354735,-43.735746000000006,-20.141443,-55.4354735,-43.735746000000006,-20.141443,1009,22,InTem_L,Temporal,1
-56.483540500000004,-66.168217,-9.0283905,-56.4835405,-66.168217,-9.0283905,1009,22,InTem_L,Temporal,1
-31.3451625,-35.389859,-15.28052,-31.3451625,-35.389859,-15.28052,1016,29,ParHip_L,Temporal,1
-34.469581500000004,-39.154385000000005,-14.598658499999999,-34.469581500000004,-39.154385000000005,-14.5986585,1007,20,Fusi_L,Temporal,1
-37.5685625,-43.244284,-13.52115,-37.5685625,-43.244284,-13.52115,1007,20,Fusi_L,Temporal,1
-40.6969115,-46.832073,-12.712245,-40.6969115,-46.832073,-12.712245,1007,20,Fusi_L,Temporal,1
-44.019066499999994,-50.4313135,-11.897390999999999,-44.019066499999994,-50.4313135,-11.897391,1009,22,InTem_L,Temporal,1
-47.1180475,-54.521212500000004,-10.8198825,-47.1180475,-54.5212125,-10.8198825,1007,20,Fusi_L,Temporal,1
-34.814603500000004,-55.047383499999995,-16.511027499999997,-34.814603500000004,-55.047383499999995,-16.511027499999997,1007,20,Fusi_L,Temporal,1
-38.3813965,-58.007273,-16.481516499999998,-38.3813965,-58.007273,-16.481516499999998,1007,20,Fusi_L,Temporal,1
-41.74854,-60.3976095,-15.427082500000001,-41.74854,-60.3976095,-15.4270825,1007,20,Fusi_L,Temporal,1
-45.274233499999994,-62.743348999999995,-13.0672235,-45.274233499999994,-62.743348999999995,-13.0672235,1007,20,Fusi_L,Temporal,1
-48.815547499999994,-64.3822955,-10.199182,-48.815547499999994,-64.3822955,-10.199182,1009,22,InTem_L,Temporal,1
-51.783345499999996,-65.6335235,-7.0949005,-51.7833455,-65.6335235,-7.0949005,1009,22,InTem_L,Temporal,1
-54.7217755,-67.38686150000001,-3.7220155,-54.7217755,-67.38686150000001,-3.7220155,1009,22,InTem_L,Temporal,1
-40.4204665,-33.6092255,-17.1266705,-40.4204665,-33.6092255,-17.1266705,1007,20,Fusi_L,Temporal,1
-41.530589500000005,-38.2357385,-15.317356499999999,-41.530589500000005,-38.2357385,-15.3173565,1007,20,Fusi_L,Temporal,1
-32.9236335,4.559877,-30.670228,-32.9236335,4.559877,-30.670228,1033,46,Tpole_L,Temporal,1
-33.836020500000004,-0.2319214999999999,-28.9939075,-33.836020500000004,-0.2319214999999999,-28.9939075,1006,19,Ethr_L,Temporal,1
-34.7484075,-5.023725499999999,-27.3175865,-34.7484075,-5.023725499999999,-27.3175865,18,6,Amy_L,Subcortical,1
-35.463105,-9.980818,-25.7742605,-35.463105,-9.980818,-25.7742605,1007,20,Fusi_L,Temporal,1
-36.3716105,-14.9493135,-24.2249865,-36.3716105,-14.9493135,-24.2249865,17,5,Hip_L,Subcortical,1
-37.4816875,-19.575817999999998,-22.415671500000002,-37.4816875,-19.575818,-22.4156715,1007,20,Fusi_L,Temporal,1
-52.331476,-0.1478775,3.9607715,-52.331476,-0.1478775,3.9607715,1024,37,PreCt_L,Frontal,1
-58.664284,-0.058956499999999995,7.010118,-58.664284,-0.0589564999999999,7.010118,1024,37,PreCt_L,Frontal,1
-31.710086500000003,3.8162675000000004,3.4077815000000005,-31.710086500000003,3.8162675,3.4077815000000005,12,3,Put_L,Subcortical,1
-30.827223,4.764945,8.4403285,-30.827223,4.764945,8.4403285,12,3,Put_L,Subcortical,1
-29.944361999999998,5.7136759999999995,13.472875,-29.944362,5.7136759999999995,13.472875,1035,48,Ins_L,Subcortical,1
-29.083011499999998,6.811096,17.982729499999998,-29.0830115,6.811096,17.982729499999998,1035,48,Ins_L,Subcortical,1
-28.4154665,7.897065,22.498533000000002,-28.4154665,7.897065,22.498533,1003,17,CaMFr_L,Frontal,1
-38.587987,-18.7101465,41.376825,-38.587987,-18.7101465,41.376825,1024,37,PreCt_L,Frontal,1
-39.437608,-18.3942385,46.0817735,-39.437608,-18.3942385,46.0817735,1022,35,PsCtr_L,Parietal,1
-33.958165,-19.4756475,12.0991345,-33.958165,-19.4756475,12.0991345,1035,48,Ins_L,Subcortical,1
-34.61786,-18.9716235,16.9251805,-34.61786,-18.9716235,16.9251805,1035,48,Ins_L,Subcortical,1
-35.2482355,-18.9696645,22.019827499999998,-35.2482355,-18.9696645,22.0198275,1035,48,Ins_L,Subcortical,1
-36.093928,-18.830451,26.597731500000002,-36.093928,-18.830451,26.5977315,1035,48,Ins_L,Subcortical,1
-42.489078500000005,-74.7719575,11.538767,-42.489078500000005,-74.7719575,11.538767,1011,24,LOcc_L,Occipital,1
-46.095053,-77.6112645,10.3958485,-46.095053,-77.6112645,10.3958485,1011,24,LOcc_L,Occipital,1
-16.213073,34.1235365,32.851745,-16.213073,34.1235365,32.851745,1028,41,SpFr_L,Frontal,1
-17.0998235,35.2949055,37.5421845,-17.0998235,35.2949055,37.5421845,1028,41,SpFr_L,Frontal,1
